Trained: 28/08/2020 23:55:46	Seed: 1593523459	RMSE: 0.8238266110420227	MAE: 0.6427290439605713

1.7N	0	0.8838222026824951	0.6956095695495605	0.8673970699310303
1.7N	1	0.8511379957199097	0.6680960655212402	0.8118876218795776
1.7N	2	0.8377156257629395	0.6557777523994446	0.7824244499206543
1.7N	3	0.8335104584693909	0.6522964239120483	0.7590781450271606
1.7N	4	0.8300384283065796	0.6490773558616638	0.7425448894500732
1.7N	5	0.8290035128593445	0.6470904350280762	0.727605402469635
1.7N	6	0.8271422982215881	0.6461564898490906	0.7231575846672058
1.7N	7	0.8261632919311523	0.6449299454689026	0.7175192832946777
1.7N	8	0.8256615996360779	0.6447903513908386	0.7115257382392883
1.7N	9	0.8248649835586548	0.6436603665351868	0.7077488899230957
1.7N	10	0.824670135974884	0.6436927318572998	0.7042382955551147
1.7N	11	0.8241182565689087	0.642925500869751	0.7012416124343872
1.7N	12	0.823955237865448	0.6428734064102173	0.6982749700546265
1.7N	13	0.8241223096847534	0.6428849697113037	0.6944494843482971
1.7N	14	0.8235952258110046	0.6424853801727295	0.6924870610237122
1.7N	15	0.8238554000854492	0.6423507332801819	0.6890676021575928
1.7N	16	0.8235311508178711	0.6423764228820801	0.6874328851699829
1.7N	17	0.8241256475448608	0.6426895260810852	0.6848770976066589
1.7N	18	0.8235765695571899	0.6423164010047913	0.6828089356422424
1.7N	19	0.8240193724632263	0.64265376329422	0.6812924146652222
Trained: 29/08/2020 00:43:52	Seed: 1593523459	RMSE: 0.8235311508178711	MAE: 0.6423164010047913

1.8N	0	0.8838355541229248	0.696192741394043	0.8689806461334229
1.8N	1	0.8519387245178223	0.6675764918327332	0.815833330154419
1.8N	2	0.8389590978622437	0.6573125123977661	0.782072901725769
1.8N	3	0.833014190196991	0.6517398953437805	0.7586173415184021
1.8N	4	0.8305040001869202	0.6493756175041199	0.7415556907653809
1.8N	5	0.8286940455436707	0.647135317325592	0.7267580032348633
1.8N	6	0.8270455598831177	0.6461879014968872	0.7215173244476318
1.8N	7	0.8260566592216492	0.6451147794723511	0.7165662050247192
1.8N	8	0.8254697918891907	0.6447966694831848	0.7107381820678711
1.8N	9	0.824688196182251	0.6438126564025879	0.7074140310287476
1.8N	10	0.8244554400444031	0.6437711715698242	0.7025913596153259
1.8N	11	0.8238562345504761	0.6430258750915527	0.6991682648658752
1.8N	12	0.8234544396400452	0.6427225470542908	0.6950268745422363
1.8N	13	0.823145866394043	0.6423749327659607	0.6927747130393982
1.8N	14	0.8233775496482849	0.6425305604934692	0.6897631287574768
1.8N	15	0.823249340057373	0.6422971487045288	0.688620924949646
1.8N	16	0.8235652446746826	0.6425113677978516	0.6862203478813171
1.8N	17	0.8233682513237	0.6423231959342957	0.6852800846099854
1.8N	18	0.8242841362953186	0.6428845524787903	0.6831838488578796
1.8N	19	0.8237327337265015	0.6425574421882629	0.6817138195037842
Trained: 29/08/2020 01:26:44	Seed: 1593523459	RMSE: 0.823145866394043	MAE: 0.6422971487045288

1.9	0	0.8863663673400879	0.7007195353507996	0.8717629909515381
1.9	1	0.8522999882698059	0.6690305471420288	0.8149915337562561
1.9	2	0.8384795784950256	0.6573277711868286	0.7849245071411133
1.9	3	0.8341377973556519	0.6531046628952026	0.7602725028991699
1.9	4	0.8301388025283813	0.6497524976730347	0.742814302444458
1.9	5	0.828676164150238	0.6474842429161072	0.7287344932556152
1.9	6	0.8267530202865601	0.6462051868438721	0.7241408824920654
1.9	7	0.8256261348724365	0.6450615525245667	0.7177738547325134
1.9	8	0.8251022696495056	0.6446717977523804	0.7117393612861633
1.9	9	0.8241691589355469	0.643422544002533	0.7068117260932922
1.9	10	0.823976993560791	0.643507719039917	0.7038787603378296
1.9	11	0.823483943939209	0.6428053975105286	0.7004592418670654
1.9	12	0.8235804438591003	0.6430586576461792	0.6976103186607361
1.9	13	0.8231775164604187	0.6425567865371704	0.6950200200080872
1.9	14	0.8233897089958191	0.6427491307258606	0.6931068301200867
1.9	15	0.8232857584953308	0.6425116062164307	0.6909781098365784
1.9	16	0.8237698674201965	0.6429677605628967	0.6895390748977661
1.9	17	0.8234148621559143	0.6426151990890503	0.6874750256538391
1.9	18	0.8242595195770264	0.6431358456611633	0.6855535507202148
1.9	19	0.8238472938537598	0.6427996158599854	0.6831714510917664
Trained: 29/08/2020 13:45:02	Seed: 1593523459	RMSE: 0.8231775164604187	MAE: 0.6425116062164307

1.9	0	0.8850522637367249	0.6960355043411255	0.8705853819847107
1.9	1	0.8530097603797913	0.6693416833877563	0.8154526352882385
1.9	2	0.8383479714393616	0.6563292741775513	0.78419429063797
1.9	3	0.8332076072692871	0.651728630065918	0.7604342699050903
1.9	4	0.8301608562469482	0.6493788957595825	0.7419849634170532
1.9	5	0.8284370303153992	0.6468873023986816	0.7268586754798889
1.9	6	0.8269298672676086	0.646373450756073	0.7220542430877686
1.9	7	0.8257655501365662	0.6450328826904297	0.7161362767219543
1.9	8	0.825452446937561	0.6449917554855347	0.7105960845947266
1.9	9	0.8246150016784668	0.6439341306686401	0.7070791721343994
1.9	10	0.8244794011116028	0.6438906192779541	0.7024444937705994
1.9	11	0.8239980340003967	0.6433079242706299	0.699744462966919
1.9	12	0.8239216804504395	0.6432400941848755	0.6967215538024902
1.9	13	0.8237016201019287	0.6428345441818237	0.6943365335464478
1.9	14	0.8237605690956116	0.6430598497390747	0.6919688582420349
1.9	15	0.8238664865493774	0.642886221408844	0.6905019283294678
1.9	16	0.8238376975059509	0.6429294347763062	0.6882336735725403
1.9	17	0.8239731788635254	0.6429534554481506	0.687024712562561
1.9	18	0.8238130807876587	0.6427673697471619	0.6849644780158997
1.9	19	0.8241422176361084	0.6429049968719482	0.683290421962738
Trained: 29/08/2020 15:50:16	Seed: 1593523459	RMSE: 0.8237016201019287	MAE: 0.6427673697471619

1.9	0	0.8850640654563904	0.6976120471954346	0.8704922795295715
1.9	1	0.8524892330169678	0.6688951253890991	0.815499484539032
1.9	2	0.8382136821746826	0.6570115685462952	0.7865435481071472
1.9	3	0.8333116173744202	0.6515631675720215	0.7582646012306213
1.9	4	0.82951420545578	0.6489429473876953	0.7442036867141724
1.9	5	0.8293418884277344	0.6473568677902222	0.7275217175483704
1.9	6	0.8266301155090332	0.6460614800453186	0.7236435413360596
1.9	7	0.82619708776474	0.6453349590301514	0.7176257967948914
1.9	8	0.8255992531776428	0.6452714800834656	0.7121884226799011
1.9	9	0.8250365853309631	0.6442615389823914	0.7080392837524414
1.9	10	0.8245911002159119	0.6440812945365906	0.7031473517417908
1.9	11	0.8242869973182678	0.6433606743812561	0.6999886631965637
1.9	12	0.8242112398147583	0.6435806751251221	0.6972865462303162
1.9	13	0.8239498138427734	0.6430234909057617	0.6949522495269775
1.9	14	0.8242919445037842	0.6433888673782349	0.6921951174736023
1.9	15	0.8237544894218445	0.6427057981491089	0.6902934908866882
1.9	16	0.8244943618774414	0.6436113715171814	0.6885669827461243
1.9	17	0.8238948583602905	0.6428167223930359	0.686540961265564
1.9	18	0.8246914744377136	0.6434692144393921	0.6848135590553284
1.9	19	0.824182391166687	0.642938494682312	0.6826356649398804
Trained: 29/08/2020 16:33:49	Seed: 1593523459	RMSE: 0.8237544894218445	MAE: 0.6427057981491089

1.7F	0	0.8827221989631653	0.6949124336242676	0.8683782815933228
1.7F	1	0.8521013259887695	0.6686829328536987	0.8140650391578674
1.7F	2	0.8388474583625793	0.6579404473304749	0.7854407429695129
1.7F	3	0.8329369425773621	0.6514542102813721	0.7586249709129333
1.7F	4	0.8293470144271851	0.6485387682914734	0.7431196570396423
1.7F	5	0.8283904194831848	0.6471622586250305	0.729055643081665
1.7F	6	0.8264825940132141	0.646318256855011	0.7245739102363586
1.7F	7	0.8256717324256897	0.6451187133789062	0.7176000475883484
1.7F	8	0.8248686790466309	0.6446055173873901	0.7119437456130981
1.7F	9	0.8245421648025513	0.644006073474884	0.707699179649353
1.7F	10	0.8240247368812561	0.6436741352081299	0.7040479779243469
1.7F	11	0.82380211353302	0.6431814432144165	0.7010067105293274
1.7F	12	0.8236848711967468	0.6432093381881714	0.697830319404602
1.7F	13	0.823491632938385	0.6428237557411194	0.6956952214241028
1.7F	14	0.8239328861236572	0.6433107256889343	0.6923636794090271
1.7F	15	0.8233404159545898	0.6425588130950928	0.6904439926147461
1.7F	16	0.8237642049789429	0.6430407762527466	0.6890988349914551
1.7F	17	0.8235327005386353	0.6427127122879028	0.6873540878295898
1.7F	18	0.8236859440803528	0.6428951025009155	0.6862624883651733
1.7F	19	0.823672890663147	0.6426173448562622	0.6845430135726929
Trained: 29/08/2020 17:19:15	Seed: 1593523459	RMSE: 0.8233404159545898	MAE: 0.6425588130950928

1.7F	0	0.8849477171897888	0.6970346570014954	0.8706454634666443
1.7F	1	0.8529449105262756	0.6695014238357544	0.8153946399688721
1.7F	2	0.8382007479667664	0.6567074656486511	0.7858796119689941
1.7F	3	0.8338967561721802	0.652584433555603	0.7603166699409485
1.7F	4	0.8296722769737244	0.6485230326652527	0.7425276637077332
1.7F	5	0.8289133906364441	0.6468429565429688	0.729037880897522
1.7F	6	0.8267917037010193	0.6461214423179626	0.72432541847229
1.7F	7	0.8259336352348328	0.6449421048164368	0.7180616855621338
1.7F	8	0.8250893354415894	0.6444516777992249	0.7122235894203186
1.7F	9	0.8246051073074341	0.6437445282936096	0.707745373249054
1.7F	10	0.8242314457893372	0.6435205340385437	0.7032796740531921
1.7F	11	0.8239395618438721	0.643203854560852	0.7003991603851318
1.7F	12	0.8238054513931274	0.6430548429489136	0.697801947593689
1.7F	13	0.8236908912658691	0.6429132223129272	0.6955492496490479
1.7F	14	0.8237176537513733	0.6427849531173706	0.6930498480796814
1.7F	15	0.8236929178237915	0.6427187323570251	0.6913267374038696
1.7F	16	0.824493408203125	0.6434838175773621	0.6887283325195312
1.7F	17	0.8238456845283508	0.642693817615509	0.6869490742683411
1.7F	18	0.8242608904838562	0.6429362297058105	0.6855414509773254
1.7F	19	0.8242173194885254	0.6429893970489502	0.68365877866745
Trained: 29/08/2020 19:36:59	Seed: 1593523459	RMSE: 0.8236908912658691	MAE: 0.642693817615509

1.7F	0	0.8850031495094299	0.6967161893844604	0.8701837062835693
1.7F	1	0.8512391448020935	0.6686145663261414	0.8134651780128479
1.7F	2	0.8371049165725708	0.6557183265686035	0.7830876708030701
1.7F	3	0.8331541419029236	0.6515864133834839	0.7582610845565796
1.7F	4	0.8293829560279846	0.6481512188911438	0.7422594428062439
1.7F	5	0.8284331560134888	0.6470553278923035	0.7273001670837402
1.7F	6	0.8268246650695801	0.6462584137916565	0.722881555557251
1.7F	7	0.8261275291442871	0.645427405834198	0.7168567180633545
1.7F	8	0.8253031969070435	0.6448236703872681	0.7113909125328064
1.7F	9	0.8248433470726013	0.644116222858429	0.7069892883300781
1.7F	10	0.8244065046310425	0.6438630819320679	0.703711748123169
1.7F	11	0.8240825533866882	0.6432623267173767	0.7006078362464905
1.7F	12	0.8238363862037659	0.6431847810745239	0.6979421973228455
1.7F	13	0.8237720131874084	0.6431121230125427	0.6952979564666748
1.7F	14	0.823749840259552	0.6430752277374268	0.6930838227272034
1.7F	15	0.8239840269088745	0.6430996060371399	0.6906357407569885
1.7F	16	0.8237073421478271	0.6430091261863708	0.688971757888794
1.7F	17	0.8242412805557251	0.6431655287742615	0.6870009303092957
1.7F	18	0.8239616751670837	0.6430656313896179	0.6852143406867981
1.7F	19	0.8245455622673035	0.6432976126670837	0.6832004189491272
Trained: 29/08/2020 20:24:49	Seed: 1593523459	RMSE: 0.8237073421478271	MAE: 0.6430091261863708

1.7F_W	0	0.8844245672225952	0.6963614225387573	0.8698793053627014
1.7F_W	1	0.851987898349762	0.6686765551567078	0.814507782459259
1.7F_W	2	0.8388661742210388	0.6575132012367249	0.7841109037399292
1.7F_W	3	0.8327065706253052	0.6514250040054321	0.7600635886192322
1.7F_W	4	0.8293290138244629	0.6484237909317017	0.7420116662979126
1.7F_W	5	0.8280263543128967	0.6467694044113159	0.7283415198326111
1.7F_W	6	0.8267407417297363	0.6462124586105347	0.7235602736473083
1.7F_W	7	0.8257242441177368	0.6450228691101074	0.7178142070770264
1.7F_W	8	0.8253477215766907	0.6448849439620972	0.7132143378257751
1.7F_W	9	0.8248074054718018	0.6440765857696533	0.7082939743995667
1.7F_W	10	0.8245945572853088	0.644001305103302	0.7052837014198303
1.7F_W	11	0.8242424130439758	0.6434300541877747	0.7018421292304993
1.7F_W	12	0.8242172598838806	0.6434221863746643	0.6987063884735107
1.7F_W	13	0.8239607810974121	0.6430969834327698	0.6962146162986755
1.7F_W	14	0.8240330815315247	0.6431900262832642	0.6934826374053955
1.7F_W	15	0.8239493370056152	0.6430189609527588	0.6914738416671753
1.7F_W	16	0.824273407459259	0.6435631513595581	0.6893887519836426
1.7F_W	17	0.8240921497344971	0.6430249214172363	0.6877180337905884
1.7F_W	18	0.8243069648742676	0.6432787775993347	0.6854740381240845
1.7F_W	19	0.8241742849349976	0.6430943608283997	0.6838546395301819
Trained: 29/08/2020 21:02:35	Seed: 1593523459	RMSE: 0.8239493370056152	MAE: 0.6430189609527588

1.7F_W	0	0.8841215968132019	0.6962114572525024	0.8700640201568604
1.7F_W	1	0.8522568941116333	0.6688292622566223	0.8125666975975037
1.7F_W	2	0.8371674418449402	0.6562187671661377	0.7840030789375305
1.7F_W	3	0.8334068655967712	0.6517786383628845	0.7580894827842712
1.7F_W	4	0.8290547728538513	0.6487555503845215	0.7428975701332092
1.7F_W	5	0.8286592960357666	0.6467054486274719	0.72669517993927
1.7F_W	6	0.826408326625824	0.6460729837417603	0.7229887247085571
1.7F_W	7	0.8259731531143188	0.645041286945343	0.7171966433525085
1.7F_W	8	0.8257404565811157	0.6452627182006836	0.7122609615325928
1.7F_W	9	0.8248959183692932	0.6440185904502869	0.7078793048858643
1.7F_W	10	0.8244829177856445	0.6440669894218445	0.7042629718780518
1.7F_W	11	0.8240675926208496	0.6432915925979614	0.7012911438941956
1.7F_W	12	0.8239181637763977	0.6432281732559204	0.69815993309021
1.7F_W	13	0.8237241506576538	0.6429718136787415	0.6956998705863953
1.7F_W	14	0.8237302303314209	0.6431736350059509	0.6936272382736206
1.7F_W	15	0.8235374093055725	0.6427636742591858	0.6915668249130249
1.7F_W	16	0.8236328959465027	0.6430312991142273	0.690090537071228
1.7F_W	17	0.8236363530158997	0.6427958607673645	0.6883159279823303
1.7F_W	18	0.8241323232650757	0.6431066393852234	0.6869479417800903
1.7F_W	19	0.8235638737678528	0.6427050232887268	0.6848674416542053
Trained: 29/08/2020 23:59:11	Seed: 1593523459	RMSE: 0.8235374093055725	MAE: 0.6427050232887268

1.7F_W	0	0.8845835328102112	0.6970149874687195	0.8696722388267517
1.7F_W	1	0.8514424562454224	0.6686264872550964	0.8138712048530579
1.7F_W	2	0.8386731147766113	0.6567742824554443	0.7843366861343384
1.7F_W	3	0.833073079586029	0.6515544652938843	0.759617269039154
1.7F_W	4	0.830064058303833	0.649034321308136	0.7451902031898499
1.7F_W	5	0.8291692733764648	0.6476110816001892	0.7269707322120667
1.7F_W	6	0.8270549774169922	0.6463730931282043	0.7228080630302429
1.7F_W	7	0.8260542750358582	0.64522385597229	0.717652440071106
1.7F_W	8	0.8255767226219177	0.6446513533592224	0.7116904258728027
1.7F_W	9	0.824700653553009	0.6440477967262268	0.7077034711837769
1.7F_W	10	0.824791669845581	0.6443904638290405	0.7025766968727112
1.7F_W	11	0.8238824009895325	0.6433049440383911	0.7001307010650635
1.7F_W	12	0.8239150047302246	0.643202006816864	0.6960557103157043
1.7F_W	13	0.8233664631843567	0.6426646113395691	0.6941429972648621
1.7F_W	14	0.8237749338150024	0.6429877281188965	0.691297709941864
1.7F_W	15	0.8231818079948425	0.6424070000648499	0.6896880269050598
1.7F_W	16	0.8241491317749023	0.643068790435791	0.6877930164337158
1.7F_W	17	0.8232563138008118	0.6423302292823792	0.6857608556747437
1.7F_W	18	0.8240363597869873	0.6429277658462524	0.684310793876648
1.7F_W	19	0.8234763145446777	0.642410397529602	0.6822326183319092
Trained: 30/08/2020 00:54:27	Seed: 1593523459	RMSE: 0.8231818079948425	MAE: 0.6423302292823792

1.7F_W	0	0.8857634663581848	0.698129415512085	0.8725447058677673
1.7F_W	1	0.8524312376976013	0.6696918606758118	0.8183925747871399
1.7F_W	2	0.8390627503395081	0.6581436991691589	0.7881402373313904
1.7F_W	3	0.8339475393295288	0.6521145105361938	0.7607876062393188
1.7F_W	4	0.82988440990448	0.6491019129753113	0.7462635636329651
1.7F_W	5	0.8295699954032898	0.6476975679397583	0.7291474342346191
1.7F_W	6	0.8271564245223999	0.646423876285553	0.7248323559761047
1.7F_W	7	0.8264240026473999	0.6451759934425354	0.718651533126831
1.7F_W	8	0.8257817029953003	0.6448959112167358	0.7137526273727417
1.7F_W	9	0.8251408338546753	0.6438184976577759	0.7089089751243591
1.7F_W	10	0.8247783780097961	0.6440429091453552	0.7053130269050598
1.7F_W	11	0.824505090713501	0.6434245705604553	0.7007578611373901
1.7F_W	12	0.8239944577217102	0.6433249711990356	0.6989355683326721
1.7F_W	13	0.8243162035942078	0.6432641744613647	0.69521564245224
1.7F_W	14	0.8239535093307495	0.6434053182601929	0.6939012408256531
1.7F_W	15	0.8241901993751526	0.6432044506072998	0.6915959715843201
1.7F_W	16	0.8238999843597412	0.6432520747184753	0.6903217434883118
1.7F_W	17	0.8241263031959534	0.6430498957633972	0.688342809677124
1.7F_W	18	0.8239160776138306	0.643119752407074	0.6869712471961975
1.7F_W	19	0.8241432309150696	0.6429617404937744	0.6848354339599609
Trained: 30/08/2020 13:38:59	Seed: 1593523459	RMSE: 0.8238999843597412	MAE: 0.6429617404937744

1.7F_W	0	0.8864144682884216	0.6980845332145691	0.873201310634613
1.7F_W	1	0.854220986366272	0.6699079871177673	0.8183836340904236
1.7F_W	2	0.8386859893798828	0.6572458744049072	0.7865139245986938
1.7F_W	3	0.8335314393043518	0.6517219543457031	0.7597709894180298
1.7F_W	4	0.8298084735870361	0.6491876840591431	0.7447104454040527
1.7F_W	5	0.8291335701942444	0.6473240256309509	0.728206992149353
1.7F_W	6	0.8268045783042908	0.6463278532028198	0.7241793870925903
1.7F_W	7	0.8260895609855652	0.6452151536941528	0.7182238101959229
1.7F_W	8	0.8255189657211304	0.645004391670227	0.7133318781852722
1.7F_W	9	0.8249744176864624	0.6440631151199341	0.7078533172607422
1.7F_W	10	0.8245595693588257	0.6440576910972595	0.704159140586853
1.7F_W	11	0.8241666555404663	0.6433875560760498	0.7002384662628174
1.7F_W	12	0.8239210247993469	0.6433976292610168	0.6975094676017761
1.7F_W	13	0.8236744403839111	0.6428748965263367	0.694231390953064
1.7F_W	14	0.8235726952552795	0.6430075764656067	0.692273736000061
1.7F_W	15	0.8234534859657288	0.6427475214004517	0.6903155446052551
1.7F_W	16	0.8236223459243774	0.642979085445404	0.6889335513114929
1.7F_W	17	0.8236678838729858	0.6428557634353638	0.6872056126594543
1.7F_W	18	0.8239963054656982	0.6431289315223694	0.6860944628715515
1.7F_W	19	0.8240300416946411	0.643073558807373	0.68417888879776
Trained: 30/08/2020 14:52:49	Seed: 1593523459	RMSE: 0.8234534859657288	MAE: 0.6427475214004517
