0	0	0.88472980260849	0.697443962097168	0.8698970079421997
0	1	0.8510137796401978	0.6685730218887329	0.8139274716377258
0	2	0.8384488224983215	0.6568573713302612	0.782683253288269
0	3	0.8326686024665833	0.6512951254844666	0.7582151889801025
0	4	0.8297242522239685	0.6486165523529053	0.7411119341850281
0	5	0.827969491481781	0.6457421779632568	0.7272087931632996
0	6	0.8266496658325195	0.6458649039268494	0.7216641306877136
0	7	0.8257655501365662	0.6446515321731567	0.7157793641090393
0	8	0.8253555297851562	0.6444655060768127	0.7099972367286682
0	9	0.8248843550682068	0.6438995599746704	0.7063618302345276
0	10	0.8247160315513611	0.6438071131706238	0.701144278049469
0	11	0.8242103457450867	0.6432772874832153	0.698570191860199
0	12	0.8241792321205139	0.6432064771652222	0.6954869031906128
0	13	0.8238175511360168	0.6427516341209412	0.69343101978302
0	14	0.8238783478736877	0.6428561806678772	0.6915040016174316
0	15	0.823745608329773	0.6426151394844055	0.6896279454231262
0	16	0.8240593671798706	0.6429427266120911	0.6880041360855103
0	17	0.8238562345504761	0.6426798701286316	0.6864268183708191
0	18	0.824139416217804	0.6429064869880676	0.6848666667938232
0	19	0.8242027163505554	0.6429136991500854	0.6831755042076111
Trained: 06/08/2020 15:03:55	Seed: 1596691500	RMSE: 0.823745608329773	MAE: 0.6426151394844055

0	0	0.8832615613937378	0.696029782295227	0.8682978749275208
0	1	0.8508715629577637	0.6678875088691711	0.8141770958900452
0	2	0.8385464549064636	0.6573373079299927	0.783419132232666
0	3	0.8327213525772095	0.6516171097755432	0.7590898871421814
0	4	0.8300105333328247	0.6488198637962341	0.7419916391372681
0	5	0.8284990191459656	0.6469748616218567	0.7277304530143738
0	6	0.8271090388298035	0.646350085735321	0.7227434515953064
0	7	0.8259026408195496	0.6449844241142273	0.7165483236312866
0	8	0.8255214691162109	0.644842267036438	0.7117530703544617
0	9	0.8246955275535583	0.6437660455703735	0.7066283226013184
0	10	0.824361264705658	0.6436716318130493	0.7035096287727356
0	11	0.8239350914955139	0.6430849432945251	0.6999032497406006
0	12	0.8239572644233704	0.6432402729988098	0.6973235011100769
0	13	0.8236658573150635	0.6428125500679016	0.6941565275192261
0	14	0.823877215385437	0.6431786417961121	0.6921460032463074
0	15	0.8236125707626343	0.6426481008529663	0.6897159218788147
0	16	0.8238312602043152	0.6429213881492615	0.6883941292762756
0	17	0.8239212036132812	0.6425476670265198	0.6861860752105713
0	18	0.824088990688324	0.6430608034133911	0.6848741769790649
0	19	0.8241738677024841	0.6428079605102539	0.6828228831291199
Trained: 06/08/2020 15:47:22	Seed: 1596694129	RMSE: 0.8236125707626343	MAE: 0.6425476670265198

0	0	0.8850888609886169	0.6968103051185608	0.8706603050231934
0	1	0.8522520661354065	0.6691229939460754	0.8170180916786194
0	2	0.8394353985786438	0.6585525870323181	0.7868791222572327
0	3	0.833929717540741	0.6527495980262756	0.7623955607414246
0	4	0.8304316401481628	0.6494778990745544	0.7455320954322815
0	5	0.8286972641944885	0.6474046111106873	0.7309569716453552
0	6	0.8271104693412781	0.6462966203689575	0.7256952524185181
0	7	0.8257940411567688	0.6448723673820496	0.7198572158813477
0	8	0.8251925110816956	0.6446256637573242	0.7144862413406372
0	9	0.8244789242744446	0.643592894077301	0.7096525430679321
0	10	0.8240897059440613	0.6433661580085754	0.7059599757194519
0	11	0.823712170124054	0.6428601145744324	0.7021097540855408
0	12	0.8236882090568542	0.6429721713066101	0.6992034912109375
0	13	0.8232824802398682	0.6424548029899597	0.6965952515602112
0	14	0.8234373927116394	0.6426157355308533	0.694717288017273
0	15	0.8237699270248413	0.6429386138916016	0.6922551393508911
0	16	0.8234960436820984	0.6426709294319153	0.6905452013015747
0	17	0.8243932127952576	0.6433259844779968	0.6887921690940857
0	18	0.8237819671630859	0.6429227590560913	0.6866082549095154
0	19	0.8245295286178589	0.6432351469993591	0.6842124462127686
Trained: 06/08/2020 16:30:32	Seed: 1596696459	RMSE: 0.8232824802398682	MAE: 0.6424548029899597    End	Train_Set

0	0	0.8848370313644409	0.694745659828186	0.8691502213478088
0	1	0.8543913960456848	0.6689911484718323	0.8159806728363037
0	2	0.839320957660675	0.6561554074287415	0.7854358553886414
0	3	0.8343257308006287	0.6509628891944885	0.7607725262641907
0	4	0.8308886885643005	0.6476842761039734	0.7422683238983154
0	5	0.829521656036377	0.646149218082428	0.7288236618041992
0	6	0.8280899524688721	0.6453153491020203	0.7237218618392944
0	7	0.8270871639251709	0.6442235708236694	0.718183159828186
0	8	0.8263472318649292	0.6438021659851074	0.7123636603355408
0	9	0.8257626295089722	0.6430068612098694	0.7078655362129211
0	10	0.825520396232605	0.6429110169410706	0.7032941579818726
0	11	0.8249354362487793	0.6422845125198364	0.7003586888313293
0	12	0.8250088691711426	0.6424961090087891	0.6970324516296387
0	13	0.8246490359306335	0.6421846747398376	0.6949102282524109
0	14	0.824996829032898	0.6425277590751648	0.6923269033432007
0	15	0.8246101140975952	0.6419183015823364	0.6904869079589844
0	16	0.8258765935897827	0.6428601741790771	0.6877893805503845
0	17	0.824897050857544	0.6420831084251404	0.6860213875770569
0	18	0.8261306881904602	0.6427782773971558	0.6846215128898621
0	19	0.8253337740898132	0.6423166394233704	0.6824137568473816
Trained: 06/08/2020 17:11:40	Seed: 1596699120	RMSE: 0.8246101140975952	MAE: 0.6419183015823364

0	0	0.8885858654975891	0.6995437145233154	0.8728269338607788
0	1	0.8537111878395081	0.6701362133026123	0.8155608773231506
0	2	0.8393791317939758	0.6577596068382263	0.786228358745575
