4	0	0.8879197835922241	0.6975147128105164	0.8502589464187622
4	1	0.8550443053245544	0.670751690864563	0.7964769601821899
4	2	0.8413872122764587	0.6586377024650574	0.7682740688323975
4	3	0.8357489705085754	0.6527526378631592	0.742250919342041
4	4	0.8322374820709229	0.6504205465316772	0.728251576423645
4	5	0.8312155604362488	0.647960364818573	0.7131285071372986
4	6	0.829291045665741	0.647480845451355	0.710052490234375
4	7	0.8285495638847351	0.6467012166976929	0.704486608505249
4	8	0.8277376294136047	0.6460170745849609	0.6984836459159851
4	9	0.8271934390068054	0.6454175710678101	0.6945428252220154
4	10	0.8265789151191711	0.6448854804039001	0.6906306147575378
4	11	0.8262830376625061	0.6444100737571716	0.6874555945396423
4	12	0.8259449601173401	0.6442670226097107	0.6846413016319275
4	13	0.8258577585220337	0.6440708637237549	0.6824026107788086
4	14	0.8257778882980347	0.6440804600715637	0.6800718903541565
4	15	0.8255932331085205	0.6437845230102539	0.6784363985061646
4	16	0.8257825374603271	0.6440741419792175	0.6768308281898499
4	17	0.8254320025444031	0.6435404419898987	0.6752578020095825
4	18	0.8257157206535339	0.6438917517662048	0.6738314032554626
4	19	0.8259140849113464	0.6439065933227539	0.6723428964614868
Trained: 07/08/2020 22:10:07	Seed: 1596803325	RMSE: 0.8254320025444031	MAE: 0.6435404419898987

4	0	0.8879385590553284	0.6988785266876221	0.849971354007721
4	1	0.8556342124938965	0.6701259016990662	0.7985708713531494
4	2	0.8412904739379883	0.6587062478065491	0.7684563398361206
4	3	0.8364064693450928	0.6538322567939758	0.7449631094932556
4	4	0.8327968120574951	0.6509576439857483	0.7302170991897583
4	5	0.8319754600524902	0.6491187214851379	0.7138074636459351
4	6	0.8297102451324463	0.6483067274093628	0.7103574872016907
4	7	0.8286605477333069	0.6466543674468994	0.7047562003135681
4	8	0.8279616236686707	0.6464501619338989	0.7004165053367615
4	9	0.827462375164032	0.6453819274902344	0.6956024169921875
4	10	0.8268002867698669	0.6452158689498901	0.6921261548995972
4	11	0.8263518810272217	0.644525408744812	0.68921959400177
4	12	0.8262808322906494	0.6447352170944214	0.6864194273948669
4	13	0.8256780505180359	0.6438609957695007	0.6840696930885315
4	14	0.826111912727356	0.6445165276527405	0.6815748810768127
4	15	0.825427234172821	0.643693745136261	0.6794314384460449
4	16	0.82606440782547	0.6442152261734009	0.6776958107948303
4	17	0.8253526091575623	0.6435036659240723	0.6749111413955688
4	18	0.8260805010795593	0.6442539691925049	0.6743398308753967
4	19	0.8254507184028625	0.6436445116996765	0.671991765499115
Trained: 07/08/2020 23:38:00	Seed: 1596808583	RMSE: 0.8253526091575623	MAE: 0.6435036659240723    Tr1.0

4	0	0.885676383972168	0.6963334083557129	0.8479522466659546
4	1	0.854345977306366	0.6700760126113892	0.7958755493164062
4	2	0.8403645157814026	0.657932460308075	0.7658235430717468
4	3	0.8352064490318298	0.6526362895965576	0.7420291304588318
4	4	0.8325037360191345	0.6502655148506165	0.7260764837265015
4	5	0.8306461572647095	0.6478099226951599	0.7132283449172974
4	6	0.8296265006065369	0.6479580402374268	0.7087812423706055
4	7	0.8283916115760803	0.6463071703910828	0.7032832503318787
4	8	0.8280312418937683	0.6462650299072266	0.697361946105957
4	9	0.8274374008178711	0.6453807353973389	0.6931012868881226
4	10	0.8272050023078918	0.645469605922699	0.6894248723983765
4	11	0.8268243670463562	0.6448473334312439	0.6867923140525818
4	12	0.8268002867698669	0.6450033187866211	0.6838536858558655
4	13	0.8265578150749207	0.6446313261985779	0.6817662119865417
4	14	0.8264541029930115	0.6446782946586609	0.6796938180923462
4	15	0.8263896107673645	0.6443694233894348	0.6781212687492371
4	16	0.8263880610466003	0.6444999575614929	0.6763189435005188
4	17	0.8262121677398682	0.6442174315452576	0.6747451424598694
4	18	0.8264556527137756	0.6445645689964294	0.6732576489448547
4	19	0.826400637626648	0.6443220973014832	0.6716846227645874
Trained: 08/08/2020 01:06:06	Seed: 1596813883	RMSE: 0.8262121677398682	MAE: 0.6442174315452576

4	0	0.8861543536186218	0.6974701285362244	0.8668661713600159
4	1	0.8524757027626038	0.6693860292434692	0.8104989528656006
4	2	0.8382274508476257	0.6562497615814209	0.7807475924491882
4	3	0.8328179717063904	0.6511932015419006	0.7548200488090515
4	4	0.829275906085968	0.6480777859687805	0.736829936504364
4	5	0.827932596206665	0.6463905572891235	0.7241327166557312
4	6	0.826744019985199	0.6457204818725586	0.7190892100334167
4	7	0.8257134556770325	0.6445959806442261	0.7128761410713196
4	8	0.8253645896911621	0.6444585919380188	0.7081469893455505
4	9	0.8248107433319092	0.6437448263168335	0.7032321691513062
4	10	0.8244853019714355	0.6435973048210144	0.7005185484886169
4	11	0.8244206309318542	0.643299400806427	0.6954790949821472
4	12	0.8240021467208862	0.6431101560592651	0.6940481066703796
4	13	0.8242454528808594	0.6428728699684143	0.6889257431030273
4	14	0.823726236820221	0.6426646709442139	0.6878844499588013
4	15	0.8241217732429504	0.6427628993988037	0.6852185130119324
4	16	0.8238694667816162	0.642708420753479	0.6842260360717773
4	17	0.8242172598838806	0.6426623463630676	0.6820070743560791
4	18	0.8239719271659851	0.6426123976707458	0.6808914542198181
4	19	0.8243346810340881	0.6426676511764526	0.6788764595985413
Trained: 08/08/2020 01:48:36	Seed: 1596816610	RMSE: 0.823726236820221	MAE: 0.6426123976707458

4	0	0.8844512701034546	0.6951674222946167	0.8654455542564392
4	1	0.8520021438598633	0.6680651307106018	0.8096082210540771
4	2	0.8384548425674438	0.65729820728302	0.77984219789505
